ACARAId,SchoolName,SchoolType,SchoolURL,States ,Email,Numbers,SchoolGeographicLocation,IndependentSchool,SchoolSector
47577,Townsville Community Learning Centre - A State Special School,Special,https://tclcspecs.eq.edu.au,QLD,admin@tclcspecs.eq.edu.au,"(07) 4759 4100, (07) 4759 4111, 2020-2023, 2022-2025",32,N,Gov
46621,Townsville South State School,Prim,https://townsvillesouthss.eq.edu.au,QLD,admin@townsvillesouthss.eq.edu.au,(07) 4726 4111,32,N,Gov
47485,Townsville State High School,Sec,https://townsvilleshs.eq.edu.au,QLD,absencesadmin@townsvilleshs.eq.edu.au,"(07) 4721 8700, (07) 4721 8777, 2024-2026",32,N,Gov
46746,Townsville West State School,Prim,https://townsvillewestss.eq.edu.au,QLD,admin@townsvillewestss.eq.edu.au,"(07) 4750 7200, (07) 4750 7222",32,N,Gov
47063,Townview State School,Prim,https://townviewss.eq.edu.au,QLD,admin@townviewss.eq.edu.au,"(07) 4745 4400, (07) 4745 4444",33,N,Gov
42842,Towradgi Public School,Prim,https://towradgi-p.schools.nsw.gov.au,NSW,towradgi-p.school@det.nsw.edu.au,"131 450, 4284 4527",10,N,Gov
43041,Trangie Central School,Pri/Sec,https://trangie-c.schools.nsw.gov.au,NSW,trangie-c.school@det.nsw.edu.au,"131 450, 42-737229, 6888 7578",12,N,Gov
40588,Traralgon College,Sec,http://www.traralsc.vic.edu.au,VIC,traralgon.co@education.vic.gov.au,"03 5176 2240, 12 154-184, 154-184",21,N,Gov
43904,Trinity Anglican College - Albury,Pri/Sec,http://www.trinityac.nsw.edu.au,NSW,office@trinityac.nsw.edu.au,"02 6049 3400, 02 6049 3400 421, 02 6049 3440",11,Y,NG
47997,Trinity Anglican School,Pri/Sec,http://www.tas.qld.edu.au,QLD,admissions@tas.qld.edu.au,"7 4036 8111, 7 4036 8118, 7 4036 8189, 7 4036 8222, 7 4036 8228, 7 4036 8230, 7 409 624 156",32,Y,NG
47451,Trinity Bay State High School,Sec,https://trinitybayshs.eq.edu.au,QLD,admin@trinitybayshs.eq.edu.au,#ERROR!,32,N,Gov
43166,Trinity Catholic Primary School,Prim,http://www.trinitykempscreek.catholic.edu.au,NSW,westsyd@autismspectrum.org.au,"(02) 8786 3000, 02 8856 6200, 131 450, 8856 6200",10,N,NG
43144,Trinity Catholic Primary School,Prim,http://www.trinitym.nsw.edu.au,NSW,office.murx@cg.catholic.edu.au,"(02 6386 2111, 02 6386 2111, 2025-2027, 60 675 797 734",11,N,NG
46107,Trinity Catholic Primary School,Prim,http://www.trinitynarre.catholic.edu.au,VIC,info@trinitynarre.catholic.edu.au,"03 9704 1970, 103-129",20,N,NG
47880,Trinity College,Sec,http://www.trinitycollege.qld.edu.au,QLD,sbeeenrolments@bne.catholic.edu.au,"07 3442 5200, 07 3442 5222, 07 3442 5250",30,N,NG
47538,Tropical North Learning Academy - Smithfield State High School,Sec,https://smithfieldshs.eq.edu.au,QLD,office@smithfieldshs.eq.edu.au,"(07) 4058 4333, (07) 4058 4366, 0429 557 947",32,N,Gov
47311,Tropical North Learning Academy - Trinity Beach State School,Prim,https://trinitybeachss.eq.edu.au,QLD,admin@trinitybeachss.eq.edu.au,"(07) 4057 1444, (07) 4057 5678",32,N,Gov
47565,Tullawong State High School,Sec,https://tullawongshs.eq.edu.au,QLD,the.principal@tullawongshs.eq.edu.au,"(07) 5428 5215, (07) 5428 5222, (07) 5428 5285",30,N,Gov
47401,Tullawong State School,Prim,https://tullawongss.eq.edu.au,QLD,admin@tullawongss.eq.edu.au,"(07) 5431 4600, (07) 5431 4660, (07) 5431 4666",30,N,Gov
42630,Tullibigeal Central School,Pri/Sec,https://tullibigea-c.schools.nsw.gov.au,NSW,tullibigea-c.school@det.nsw.edu.au,"131 450, 6972 9105",13,N,Gov
42896,Tullimbar Public School,Prim,https://tullimbar-p.schools.nsw.gov.au,NSW,tullimbar-p.school@det.nsw.edu.au,"131 450, 4257 7261",10,N,Gov
47488,Tully State High School,Sec,https://tullyshs.eq.edu.au,QLD,info@tullyshs.eq.edu.au,"0429 043 650, 4068 4515, 4068 4555",32,N,Gov
46988,Tully State School,Prim,https://tullyss.eq.edu.au,QLD,principal@tullyss.eq.edu.au,"(07) 4043 9300, (07) 4043 9333",32,N,Gov
42709,Tumbarumba High School,Sec,https://tumbarumba-h.schools.nsw.gov.au,NSW,tumbarumba-h.school@det.nsw.edu.au,"(02) 6948 2500, 131 450",12,N,Gov
49428,Tumby Bay Area School,Pri/Sec,http://www.tbas.sa.edu.au,SA,dl.0743.info@schools.sa.edu.au,(08) 8688 2003,43,N,Gov
42349,Tuncurry Public School,Prim,https://tuncurry-p.schools.nsw.gov.au,NSW,tuncurry-p.school@det.nsw.edu.au,"131 450, 6554 6463",11,N,Gov
41339,Turramurra High School,Sec,https://turramurra-h.schools.nsw.gov.au,NSW,turramurra-h.school@det.nsw.edu.au,"131 450, 9449 4233, 9449 4233 104",10,N,Gov
41255,Turramurra Public School,Prim,https://turramurra-p.schools.nsw.gov.au,NSW,turramurra-p.school@det.nsw.edu.au,"131 450, 9983 9455",10,N,Gov
42661,Turvey Park Public School,Prim,https://turveypark-p.schools.nsw.gov.au,NSW,turveypark-p.school@det.nsw.edu.au,"131 450, 6925 2589",11,N,Gov
46659,Two Mile State School,Prim,https://twomiless.eq.edu.au,QLD,principal@twomiless.eq.edu.au,"(07) 5482 2665, (07) 5489 0222, (07) 5489 0266, (07) 5489 0277",31,N,Gov
42346,Tyalla Public School,Prim,https://tyalla-p.schools.nsw.gov.au,NSW,tyalla-p.school@det.nsw.edu.au,"131 450, 6652 4488",11,N,Gov
42826,Ulladulla Public School,Prim,https://ulladulla-p.schools.nsw.gov.au,NSW,ulladulla-p.school@det.nsw.edu.au,"131 450, 4455 1649, 4455 1649 241",11,N,Gov
42310,Ulong Public School,Prim,https://ulong-p.schools.nsw.gov.au,NSW,ulong-p.school@det.nsw.edu.au,"131 450, 6654 5242",11,N,Gov
41055,Ultimo Public School,Prim,https://ultimo-p.schools.nsw.gov.au,NSW,ultimo-p.school@det.nsw.edu.au,"(02) 8571 8600, 131 450",10,N,Gov
41056,Undercliffe Public School,Prim,https://undercliff-p.schools.nsw.gov.au,NSW,undercliff-p.school@det.nsw.edu.au,"131 450, 9558 3432",10,N,Gov
47299,Undurba State School,Prim,https://undurbass.eq.edu.au,QLD,admin@undurbass.eq.edu.au,"(07) 3480 9111, (07) 3480 9129, (07) 3480 9145",30,N,Gov
42633,Ungarie Central School,Pri/Sec,https://ungarie-c.schools.nsw.gov.au,NSW,ungarie-c.school@det.nsw.edu.au,"02 6975 9030, 131 450",12,N,Gov
49324,Ungarra Primary School,Prim,http://www.ungarraps.sa.edu.au,SA,dl.0446.info@schools.sa.edu.au,"(08) 8688 8029, 0417 001 939, 08 8688 8058",43,N,Gov
49836,Unity College,Pri/Sec,http://www.unitycollege.sa.edu.au,SA,studentsfirst@unitycollege.sa.edu.au,"0474 519 590, 8532 0100, 8532 0123, 8532 0150",41,Y,NG
47921,Unity College,Pri/Sec,http://www.uc.qld.edu.au,QLD,pscaloundra@bne.catholic.edu.au,"(07) 5490 5718, (07) 5490 5738, (07) 5490 5777",30,N,NG
45475,University High School,Sec,http://www.unihigh.vic.edu.au,VIC,enrolment@unihigh.vic.edu.au,"(03) 9347 2022, (03) 9347 2658, 1800 896 950, 9347-2022",20,N,Gov
47163,Upper Brookfield State School,Prim,https://upperbrookfieldss.eq.edu.au,QLD,admin@upperbrookfieldss.eq.edu.au,"(07) 3374 1068, 07 3374 1068, 7 3374 1068",30,N,Gov
42246,Upper Lansdowne Public School,Prim,https://lansdowneu-p.schools.nsw.gov.au,NSW,lansdowneu-p.school@det.nsw.edu.au,"131 450, 6556 9163, 6556 9163 1399",11,N,Gov
46495,Upper Mount Gravatt State School,Prim,https://upmtgravss.eq.edu.au,QLD,admin@upmtgravss.eq.edu.au,"(07) 3343 8244, (07) 3421 3111, (07) 3421 3160",30,N,Gov
42496,Uralla Central School,Pri/Sec,https://uralla-c.schools.nsw.gov.au,NSW,uralla-c.school@det.nsw.edu.au,"131 450, 6778 4204",11,N,Gov
47176,Urangan Point State School,Prim,https://uranganpointss.eq.edu.au,QLD,admin@uranganpointss.eq.edu.au,"(07) 4194 8300, (07) 4194 8333",31,N,Gov
47495,Urangan State High School,Sec,https://uranganshs.eq.edu.au,QLD,principal@uranganshs.eq.edu.au,"(07) 4197 0138, 07 4197 0166, 07) 4197 0111",31,N,Gov
42556,Uranquinty Public School,Prim,https://uranquinty-p.schools.nsw.gov.au,NSW,uranquinty-p.school@det.nsw.edu.au,"131 450, 69229619",11,N,Gov
42311,Urbenville Public School,Prim,https://urbenville-p.schools.nsw.gov.au,NSW,urbenville-p.school@det.nsw.edu.au,"131 450, 6634 1333",12,N,Gov
42312,Urunga Public School,Prim,https://urunga-p.schools.nsw.gov.au,NSW,urunga-p.school@det.nsw.edu.au,"131 450, 6655 6393",11,N,Gov
46913,Vale View State School,Prim,https://valeviewss.eq.edu.au,QLD,principal@valeviewss.eq.edu.au,(07) 4696 2158,31,N,Gov
42024,Valentine Public School,Prim,https://valentine-p.schools.nsw.gov.au,NSW,valentine-p.school@det.nsw.edu.au,"131 450, 4942 8211, 6111178238001, 6379646470112",10,N,Gov
46685,Valkyrie State School,Prim,https://valkyriess.eq.edu.au,QLD,admin@valkyriess.eq.edu.au,"(07) 4950 7126, 0477 731 639",33,N,Gov
41713,Vardys Road Public School,Prim,https://vardysroad-p.schools.nsw.gov.au,NSW,vardysroad-p.school@det.nsw.edu.au,"02 9624 3144, 131 450",10,N,Gov
46922,Veresdale Scrub State School,Prim,https://veresdalescrubss.eq.edu.au,QLD,principal@veresdalescrubss.eq.edu.au,"(07) 5548 9444, 2025-2027",31,N,Gov
46823,Victoria Plantation State School,Prim,https://victoriaplantationss.eq.edu.au,QLD,admin@victoriaplantationss.eq.edu.au,(07) 4776 9888,32,N,Gov
46578,Victoria Point State High School,Sec,https://vpshs.eq.edu.au,QLD,admin@vpshs.eq.edu.au,"(07) 3820 5878, (07) 3820 5888, 0427 075 986",30,N,Gov
47166,Victoria Point State School,Prim,https://victoriapointss.eq.edu.au,QLD,admin@victoriapointss.eq.edu.au,"(07) 3820 5600, (07) 3820 5666, (07) 5390 0500, 0426 306 219",30,N,Gov
44996,Victoria Road Primary School,Prim,https://www.victoriaroadps.vic.edu.au,VIC,victoria.road.ps@education.vic.gov.au,"03 9735 4670, 03 9735 5853",20,N,Gov
45344,Victorian College Of The Arts Secondary School,Sec,http://www.vcass.vic.edu.au,VIC,enquiries@vcass.vic.edu.au,"03 8644 8644, 03 8644 8699, 49 000 111 222",20,N,Gov
47346,Vienna Woods State School,Prim,https://viennawoodsss.eq.edu.au,QLD,info@viennawoodsss.eq.edu.au,"(07) 3820 0719, (07) 3820 0766, (07) 3820 0777",30,N,Gov
47858,Villanova College,Pri/Sec,http://www.vnc.qld.edu.au/,QLD,enrolments@vnc.qld.edu.au,"(07) 3394 5504, (07) 3394 5527, (07) 3394 5593, (07) 3394 5690, (07) 3394 5692, (07) 3394 5699, 456789, 47 103 181 362",30,N,NG
46959,Vincent State School,Prim,https://vincentss.eq.edu.au,QLD,principal@vincentss.eq.edu.au,"(07) 4728 0400, (07) 4728 0444",32,N,Gov
42937,Vincentia High School,Sec,https://vincentia-h.schools.nsw.gov.au,NSW,vincentia-h.school@det.nsw.edu.au,"131 450, 4441 6766, 4441 6766 142",11,N,Gov
41674,Vineyard Public School,Prim,https://vineyard-p.schools.nsw.gov.au,NSW,vineyard-p.school@det.nsw.edu.au,"131 450, 9627 1621",10,N,Gov
47223,Virginia State School,Prim,https://virginiass.eq.edu.au,QLD,DeputyPrincipal@virginiass.eq.edu.au,"(07) 3621 6222, (07) 3621 6260",30,N,Gov
50047,Wagaman Primary School,Prim,http://www.wagamanprimary.nt.edu.au,NT,wagaman.school@education.nt.gov.au,"(08) 89226000, (08) 89226011",72,N,Gov
42635,Wagga Wagga Public School,Prim,https://waggawagga-p.schools.nsw.gov.au,NSW,waggawagga-p.school@det.nsw.edu.au,"131 450, 6921 3398",11,N,Gov
49837,Waikerie Lutheran Primary School,Prim,http://www.wlps.sa.edu.au,SA,office@wlps.sa.edu.au,"(08) 8541 2140, (08) 8541 2344",42,Y,NG
41244,Waitara Public School,Prim,https://waitara-p.schools.nsw.gov.au,NSW,waitara-p.school@det.nsw.edu.au,"131 450, 9471 5100",10,N,Gov
41294,Wakehurst Public School,Prim,https://wakehurst-p.schools.nsw.gov.au,NSW,wakehurst-p.school@det.nsw.edu.au,"131 450, 9451 1812",10,N,Gov
42639,Walbundrie Public School,Prim,https://walbundrie-p.schools.nsw.gov.au,NSW,walbundrie-p.school@det.nsw.edu.au,"131 450, 6029 9004",12,N,Gov
42482,Walhallow Public School,Prim,https://walhallow-p.schools.nsw.gov.au,NSW,walhallow-p.school@det.nsw.edu.au,"131 450, 6747 4717",12,N,Gov
46881,Walkamin State School,Prim,https://walkaminss.eq.edu.au,QLD,principal@walkaminss.eq.edu.au,"0497 841 098, 4093 3704",32,N,Gov
46651,Walkerston State School,Prim,https://walkerstonss.eq.edu.au,QLD,admin@walkerstonss.eq.edu.au,"(07) 4959 4333, (07) 4959 4366",31,N,Gov
46771,Walkervale State School,Prim,https://walkervaless.eq.edu.au,QLD,admin@walkervaless.eq.edu.au,(07) 4155 5666,31,N,Gov
42640,Walla Walla Public School,Prim,https://wallawalla-p.schools.nsw.gov.au,NSW,wallawalla-p.school@det.nsw.edu.au,"131 450, 6029 2253",11,N,Gov
46715,Wallangarra State School,Prim,https://wallangarrass.eq.edu.au,QLD,jlutt1@eq.edu.au,0459 878 530,32,N,Gov
47059,Wallaville State School,Prim,https://wallavilless.eq.edu.au,QLD,the.principal@wallavilless.eq.edu.au,07 4133 6333,31,N,Gov
43047,Wallerawang Public School,Prim,https://wallerawan-p.schools.nsw.gov.au,NSW,wallerawan-p.school@det.nsw.edu.au,"131 450, 6355 1210",11,N,Gov
46606,Walloon State School,Prim,https://walloonss.eq.edu.au,QLD,principal@walloonss.eq.edu.au,"(07) 5461 8333, (07) 5461 8360",30,N,Gov
41979,Wallsend Public School,Prim,https://wallsend-p.schools.nsw.gov.au,NSW,wallsend-p.school@det.nsw.edu.au,"131 450, 4955 9415",10,N,Gov
46540,Wallumbilla State School,Pri/Sec,https://wallumbillass.eq.edu.au,QLD,admin@wallumbillass.eq.edu.au,"(07) 4623 4387, (07) 4629 8866, (07) 4629 8888, 0418 164 912",33,N,Gov
42056,Wamberal Public School,Prim,https://wamberal-p.schools.nsw.gov.au,NSW,wamberal-p.school@det.nsw.edu.au,"131 450, 4384 1111",10,N,Gov
47241,Wamuran State School,Prim,https://wamuranss.eq.edu.au,QLD,admin@wamuranss.eq.edu.au,(07) 5429 9444,30,N,Gov
44184,Wandin Yallock Primary School,Prim,http://www.wandinyallockps.vic.edu.au,VIC,wandin.yallock.ps@education.vic.gov.au,"(03) 5964-4276, 5964 4276",20,N,Gov
47097,Wandoan State School P-10,Pri/Sec,https://wandoanss.eq.edu.au,QLD,admin@wandoanss.eq.edu.au,"(07) 4628 8800, (07) 4628 8888",33,N,Gov
44245,Wandong Primary School,Prim,http://www.wandongps.vic.edu.au,VIC,wandong.ps@education.vic.gov.au,3 5787 1232,21,N,Gov
41981,Wangi Wangi Public School,Prim,https://wangiwangi-p.schools.nsw.gov.au,NSW,wangiwangi-p.school@det.nsw.edu.au,"(02) 4975 1312, 131 450",10,N,Gov
42849,Waniora Public School,Prim,https://waniora-p.schools.nsw.gov.au,NSW,waniora-p.school@det.nsw.edu.au,"131 450, 4284 3318",10,N,Gov
47380,Waraburra State School,Prim,https://waraburrass.eq.edu.au,QLD,principal@waraburrass.eq.edu.au,"(07) 4931 7800, (07) 4931 7888",31,N,Gov
41982,Waratah Public School,Prim,https://waratah-p.schools.nsw.gov.au,NSW,waratah-p.school@det.nsw.edu.au,"131 450, 4960 1836",10,N,Gov
42003,Waratah West Public School,Prim,https://waratahwst-p.schools.nsw.gov.au,NSW,waratahwst-p.school@det.nsw.edu.au,"131 450, 4968 1765",10,N,Gov
44294,Warburton Primary School,Prim,http://www.warbyps.vic.edu.au,VIC,warburton.ps@education.vic.gov.au,03 5966 2010,21,N,Gov
42919,Warilla High School,Sec,https://warilla-h.schools.nsw.gov.au,NSW,warilla-h.school@det.nsw.edu.au,"131 450, 4296 3055",10,N,Gov
42870,Warilla North Public School,Prim,https://warillanth-p.schools.nsw.gov.au,NSW,warillanth-p.school@det.nsw.edu.au,"131 450, 4295 1657",10,N,Gov
42017,Warnervale Public School,Prim,https://warnervale-p.schools.nsw.gov.au,NSW,warnervale-p.school@det.nsw.edu.au,"131 450, 179-201, 4392 1358, 4392 1358 179",10,N,Gov
46673,Warra State School,Prim,https://warrass.eq.edu.au,QLD,principal@warrass.eq.edu.au,"(07) 4668 1144, (07) 4668 1297",32,N,Gov
41681,Warragamba Public School,Prim,https://warragamba-p.schools.nsw.gov.au,NSW,warragamba-p.school@det.nsw.edu.au,"131 450, 4774 1205",11,N,Gov
43916,Warrah Specialist School,Special,http://www.warrahspecialistschool.nsw.edu.au,NSW,admin@warrahspecialistschool.nsw.edu.au,"02 9651 2411, 95 572 025 945",10,Y,NG
41245,Warrawee Public School,Prim,https://warrawee-p.schools.nsw.gov.au,NSW,warrawee-p.school@det.nsw.edu.au,"131 450, 9144 2637, 9144 5952",10,N,Gov
42812,Warrawong Public School,Prim,https://warrawong-p.schools.nsw.gov.au,NSW,warrawong-p.school@det.nsw.edu.au,"131 450, 4274 1399, 4274 1399 127",10,N,Gov
44320,Warrenheip Primary School,Prim,http://www.whps.vic.edu.au,VIC,warrenheip.ps@education.vic.gov.au,"(03) 5334 7294, 03 5334 7294 0409, 0409 821 623, 821 623",21,N,Gov
47303,Warrigal Road State School,Prim,https://warrigalroadss.eq.edu.au,QLD,admin@warrigalroadss.eq.edu.au,"(07) 3340 5300, (07) 3340 5333, (07) 3340 5360",30,N,Gov
41709,Warrimoo Public School,Prim,https://warrimoo-p.schools.nsw.gov.au,NSW,warrimoo-p.school@det.nsw.edu.au,"131 450, 4753 6182",10,N,Gov
44352,Warrnambool Primary School,Prim,http://www.warrnamboolps.vic.edu.au,VIC,warrnambool.ps@education.vic.gov.au,03 5561 5955,21,N,Gov
47043,Wartburg State School,Prim,https://wartburgss.eq.edu.au,QLD,principal@wartburgss.eq.edu.au,(07) 4156 6134,32,N,Gov
46486,Warwick Central State School,Prim,https://warwickcentralss.eq.edu.au,QLD,Admin@warwickcentralss.eq.edu.au,"(07) 4660 4333, (07) 4660 4366, (07) 4661 1012, 2025-2028",31,N,Gov
50594,Warwick Christian College,Pri/Sec,http://www.warwickcc.qld.edu.au/,QLD,admin@warwickcc.qld.edu.au,"(07) 4527 4800, 370 (07) 4527 4800",31,Y,NG
46571,Warwick East State School,Prim,https://warwickeastss.eq.edu.au,QLD,principal@warwickeastss.eq.edu.au,"(07) 4660 5860, (07) 4660 5888",31,N,Gov
47418,Warwick State High School,Sec,https://warwickshs.eq.edu.au,QLD,officestaff@warwickshs.eq.edu.au,"(07) 4666 9219, (07) 4666 9222, (07) 4666 9232, (07) 4666 9266, (07) 4666 9280, 2024 2026",31,N,Gov
47041,Warwick West State School,Prim,https://warwickwestss.eq.edu.au,QLD,admin@warwickwestss.eq.edu.au,"(07) 4660 5310, (07) 4660 5333, (07) 4660 5337, (07) 4660 5347, (07) 4660 5360",31,N,Gov
41058,Waterfall Public School,Prim,https://waterfall-p.schools.nsw.gov.au,NSW,waterfall-p.school@det.nsw.edu.au,"131 450, 420996, 544 562, 9520 9638, 9520 9638 0499",11,N,Gov
46497,Waterford State School,Prim,https://waterfordss.eq.edu.au,QLD,admin@waterfordss.eq.edu.au,"(07) 3451 8222, 7 3451 8222",30,N,Gov
47283,Waterford West State School,Prim,https://waterfordwestss.eq.edu.au,QLD,administration@waterfordwestss.eq.edu.au,"(07) 3442 0333, (07) 3442 0366",30,N,Gov
49336,Watervale Primary School,Prim,http://www.watervalps.sa.edu.au,SA,dl.0470.info@schools.sa.edu.au,"(08) 8843 0014, (08) 8843 0186",41,N,Gov
46797,Watson Road State School,Prim,https://watsonroadss.eq.edu.au,QLD,admin@watsonroadss.eq.edu.au,"(07) 3715 2333, (07) 3715 2360",30,N,Gov
41435,Wattle Grove Public School,Prim,https://wattlegrov-p.schools.nsw.gov.au,NSW,wattlegrov-p.school@det.nsw.edu.au,"131 450, 2023-2024, 6111165721001, 6374072100112, 9731 1355",10,N,Gov
47442,Wavell State High School,Sec,https://wavellshs.eq.edu.au,QLD,principal@wavellshs.eq.edu.au,"(07) 3350 0303, (07) 3350 0333, (07) 3350 0370, (07) 3350 0377, 1962-1983, 1984-2005, 1995-2004, 1995-2011, 2005-2011",30,N,Gov
42828,Wee Jasper Public School,Prim,https://weejasper-p.schools.nsw.gov.au,NSW,weejasper-p.school@det.nsw.edu.au,"131 450, 6227 9652, 6227 9652 6443",11,N,Gov
46680,Weir State School,Prim,https://weirss.eq.edu.au,QLD,admin@weirss.eq.edu.au,"(07) 4726 1306, (07) 4726 1333",32,N,Gov
46916,Wellcamp State School,Prim,https://wellcampss.eq.edu.au,QLD,admin@wellcampss.eq.edu.au,"(07) 4698 6333, 0459 597 680",31,N,Gov
47278,Wellers Hill State School,Prim,https://wellhillss.eq.edu.au,QLD,admin@wellhillss.eq.edu.au,"(07) 3249 1318, (07) 3249 1333, (07) 3249 1361, (07) 3848 0228, 0473 914 793",30,N,Gov
43738,Wellington Christian School,Prim,http://www.wellingtoncs.com.au/,NSW,admin@wellingtoncs.com.au,"(02) 6845 1999, +61 (02) 6845 1999, +61 (02) 6882 0044",12,Y,NG
46597,Wellington Point State School,Prim,https://wellingtonpointss.eq.edu.au,QLD,admin@wellingtonpointss.eq.edu.au,"(07) 3286 0600, (07) 3286 0660, (07) 3286 0666",30,N,Gov
43051,Wellington Public School,Prim,https://wellington-p.schools.nsw.gov.au,NSW,wellington-p.school@det.nsw.edu.au,"02 6845 4080, 131 450, 6111126530001, 6216756843001",12,N,Gov
45487,Wellington Secondary College,Sec,http://www.wellingtonsc.vic.edu.au,VIC,wellington.sc@education.vic.gov.au,"(03) 9547 6822, (03) 9562 4762, +61 03 9547 6822, +61 03 9562 4762",20,N,Gov
41676,Wentworth Falls Public School,Prim,https://wentwthfal-p.schools.nsw.gov.au,NSW,wentwthfal-p.school@det.nsw.edu.au,"131 450, 4757 1604",10,N,Gov
52671,Wentworth Point Public School,Prim,https://wentworthpointpublic.schools.nsw.gov.au,NSW,wentworthp-p.school@det.nsw.edu.au,"02 9748 6260, 020129, 131 450, 146484022764216",10,N,Gov
42486,Werris Creek Public School,Prim,https://werriscrk-p.schools.nsw.gov.au,NSW,werriscrk-p.school@det.nsw.edu.au,"131 450, 6768 7065",11,N,Gov
49112,West Coast Steiner School,Prim,http://www.wcss.wa.edu.au,WA,reception@wcss.wa.edu.au,"(08) 9440 1771, 55 173 177 370",50,Y,NG
46560,West End State School,Prim,https://westendss.eq.edu.au,QLD,admin@westendss.eq.edu.au,"(07) 3010 8200, (07) 3010 8202, (07) 3010 8222, (07) 3010 8281, (07) 3010 8282, (07) 30108201, 2020-2023, 2024-2027",30,N,Gov
48006,West Moreton Anglican College,Pri/Sec,http://www.wmac.com.au,QLD,info@wmac.com.au,"(07) 3813 4512, (07) 3813 4520, (07) 3813 4549, (07) 3813 4555, (07) 3813 4566, (07) 3813 4579, (07) 3813 4580, (07) 3813 4587, (07) 3813 4593",30,Y,NG
41236,West Pennant Hills Public School,Prim,https://westpenhil-p.schools.nsw.gov.au,NSW,westpenhil-p.school@det.nsw.edu.au,"131 450, 9484 7400",10,N,Gov
41241,West Ryde Public School,Prim,https://westryde-p.schools.nsw.gov.au,NSW,westryde-p.school@det.nsw.edu.au,"131 450, 9874 2515",10,N,Gov
41980,West Wallsend Public School,Prim,https://westwalls-p.schools.nsw.gov.au,NSW,westwalls-p.school@det.nsw.edu.au,"131 450, 174226557274489, 4953 2930",10,N,Gov
42487,Westdale Public School,Prim,https://westdale-p.schools.nsw.gov.au,NSW,westdale-p.school@det.nsw.edu.au,"131 450, 6111126535001, 6377978049112, 6760 7219",11,N,Gov
47590,Western Suburbs State Special School,Special,https://westernsuburbsspecs.eq.edu.au,QLD,admin@westernsuburbsspecs.eq.edu.au,"(07) 3714 0660, (07) 3714 0666",30,N,Gov
